node_id,category,root_cause_summary,independently_reproducible,suggested_work_package
tests.test_tenant_isolation.TestTenantSchemaIsolation::test_different_tenants_have_isolated_search_paths,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_tenant_isolation.TestTenantSchemaIsolation::test_public_session_has_no_tenant_schema,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_tenant_isolation.TestTenantSchemaIsolation::test_search_path_set_for_tenant_session,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestAdminPermissionCompleteness::test_admin_has_all_desired_permissions,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestAdminPermissionCompleteness::test_admin_user_has_admin_role,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestBootstrapIdempotency::test_double_bootstrap_does_not_error,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestBootstrapIdempotency::test_table_count_unchanged_after_double_bootstrap,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestBootstrapImportPreviewValidate::test_preview_creates_row_in_bootstrapped_import_runs,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestBootstrapImportPreviewValidate::test_validate_updates_bootstrapped_import_runs,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestBootstrapImportRuns::test_double_bootstrap_import_runs_idempotent,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestBootstrapImportRuns::test_import_runs_all_columns_present,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestBootstrapImportRuns::test_import_runs_all_indexes_present,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestBootstrapImportRuns::test_import_runs_import_id_unique_index,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestBootstrapImportRuns::test_import_runs_table_exists,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestSidebarApiSmokeNonSuperAdmin::test_admin_with_perms_passes_requirement,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestSidebarApiSmokeNonSuperAdmin::test_no_perm_user_gets_403,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestSidebarApiSmokeNonSuperAdmin::test_no_perm_user_raises_on_requirement,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestSidebarApiSmoke::test_sidebar_endpoint_returns_200[GET-/api/v1/dashboards/kpi/summary-Dashboard],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestSidebarApiSmoke::test_sidebar_endpoint_returns_200[GET-/api/v1/retailers-Customers],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestTableCompleteness::test_all_mvp_tables_exist,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u1r1_bootstrap_completeness.TestTableCompleteness::test_retailers_in_public_not_tenant,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestFullRoundtrip::test_complete_import_pipeline,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestMigrationSmoke::test_022_migration_all_orm_columns_present,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestMigrationSmoke::test_022_migration_creates_import_runs,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestMigrationSmoke::test_022_migration_includes_audit_columns,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestMigrationSmoke::test_import_runs_not_in_public_schema,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestNoSkuWrites::test_inventory_and_pricing_unchanged,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestNoSkuWrites::test_preview_does_not_write_skus,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestNoSkuWrites::test_validate_does_not_write_skus,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestPreviewLiveDB::test_preview_creates_import_run,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestPreviewLiveDB::test_preview_response_sample_rows_only_5,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestPreviewLiveDB::test_preview_utf8_sig_bom_live,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestValidateLiveDB::test_validate_6_row_csv_catches_row_6_error,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestValidateLiveDB::test_validate_duplicate_sku_detected_live,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_live_db_import_preview_validate.TestValidateLiveDB::test_validate_updates_import_run_status,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestDuplicateSKUDetection::test_existing_catalog_duplicate_warning,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestDuplicateSKUDetection::test_intra_file_duplicate_detected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestDuplicateSKUDetection::test_no_false_positive_on_unique_codes,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestErrorModels::test_preview_bad_encoding,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestErrorModels::test_preview_empty_file,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestErrorModels::test_preview_no_columns,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestErrorModels::test_validate_import_not_found,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestErrorModels::test_validate_invalid_status,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestR3FullRowsAndCounting::test_duplicate_row_with_other_error_counts_once,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestR3FullRowsAndCounting::test_no_rows_returns_explicit_error,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestR3FullRowsAndCounting::test_preview_saves_full_rows_and_returns_sample,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestR3FullRowsAndCounting::test_six_row_csv_row6_duplicate_of_row1,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestR3FullRowsAndCounting::test_six_row_csv_sixth_row_missing_required,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestRowLevelValidation::test_validate_all_valid,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestRowLevelValidation::test_validate_empty_name_row,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestRowLevelValidation::test_validate_empty_sku_code_row,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestRowLevelValidation::test_validate_is_active_non_boolean_warning,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestRowLevelValidation::test_validate_missing_required_field_in_mapping,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestRowLevelValidation::test_validate_name_too_long,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestRowLevelValidation::test_validate_sku_code_too_long,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3b2_preview_validate.TestRowLevelValidation::test_validate_sku_code_with_spaces_warning,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCorruptedValidatedRows::test_all_rows_corrupt_no_db_add,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCorruptedValidatedRows::test_empty_sku_code_raises_422,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCorruptedValidatedRows::test_missing_sku_code_column_raises_422,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCorruptedValidatedRows::test_mixed_valid_and_corrupt_fails_entirely,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCountersAndAudit::test_applied_at_set,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCountersAndAudit::test_applied_by_set_when_provided,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCountersAndAudit::test_apply_result_populated,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCountersAndAudit::test_counters_correct,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCustomAttributesGuard::test_custom_attributes_error_message_includes_details,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCustomAttributesGuard::test_custom_attributes_mapping_rejected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestCustomAttributesGuard::test_no_custom_attributes_passes,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestFailStrategy::test_conflict_causes_409_no_creation,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestFailStrategy::test_no_conflict_all_created,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestIdempotency::test_apply_then_apply_same_codes_skip,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestIdempotency::test_second_apply_rejected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestNonValidatedStatus::test_applied_status_rejected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestNonValidatedStatus::test_failed_status_rejected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestNonValidatedStatus::test_needs_review_status_rejected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestNonValidatedStatus::test_previewed_status_rejected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestSkipStrategy::test_all_existing_all_skipped,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestSkipStrategy::test_all_new_skus_created,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestSkipStrategy::test_existing_sku_skipped_new_created,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_import_apply.TestStatusTransition::test_status_becomes_applied,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_live_db_apply.TestApplySuccess::test_apply_creates_skus_in_db,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_live_db_apply.TestApplySuccess::test_apply_single_sku,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_live_db_apply.TestFailDuplicate::test_fail_on_existing_sku_rolls_back,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_live_db_apply.TestNoSideEffectWrites::test_apply_does_not_write_inventory,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_live_db_apply.TestNoSideEffectWrites::test_apply_does_not_write_pricing,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_live_db_apply.TestNoSideEffectWrites::test_apply_no_cross_table_contamination,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_live_db_apply.TestSecondApplyRejected::test_second_apply_returns_409,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3c_live_db_apply.TestSkipDuplicate::test_skip_existing_sku_code,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EDuplicateHandling::test_fail_strategy_blocks_all_on_conflict,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EDuplicateHandling::test_skip_all_existing_all_skipped,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EDuplicateHandling::test_skip_strategy_skips_existing_creates_new,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EDuplicateHandling::test_validate_warns_about_existing_catalog_codes,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EFailClosed::test_all_corrupt_rows_zero_db_add,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EFailClosed::test_all_empty_sku_codes_zero_db_add,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EFailClosed::test_custom_attributes_stops_with_no_creation,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EFailClosed::test_mixed_valid_corrupt_raises_422_not_applied,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EHappyPath::test_apply_creates_all_skus_success,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EHappyPath::test_apply_result_jsonb_populated,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EHappyPath::test_full_pipeline_utf8_bom_handled,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EHappyPath::test_preview_creates_import_run,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EHappyPath::test_validate_transitions_to_validated,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EInvalidCSV::test_apply_blocked_on_needs_review,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EInvalidCSV::test_empty_name_shows_row_error,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EInvalidCSV::test_empty_sku_code_shows_row_error,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2EInvalidCSV::test_intra_file_duplicates_detected_at_validate,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2ELifecycle::test_applied_sets_audit_fields,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2ELifecycle::test_double_apply_rejected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2ELifecycle::test_status_previewed_to_validated_to_applied,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u3e_e2e_hardening.TestE2ELifecycle::test_validated_stores_field_mapping,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_api_contract::test_authenticated_user_without_intake_create_cannot_post,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_api_contract::test_authenticated_user_without_intake_read_cannot_list_or_detail,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_api_contract::test_contextual_tenant_user_with_intake_create_can_create_workspace,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_api_contract::test_contextual_tenant_user_with_intake_read_can_list_and_detail_created_workspace,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_api_contract::test_detail_endpoint_does_not_return_another_tenant_workspace,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_api_contract::test_failed_create_after_flush_rolls_back_without_partial_workspace,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_api_contract::test_unauthenticated_request_to_workspaces_is_rejected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_backend_schema::test_024_migration_creates_exact_four_intake_tables,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_backend_schema::test_024_migration_does_not_create_public_intake_tables,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_backend_schema::test_024_migration_tables_include_tenant_and_audit_columns,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4c_intake_backend_schema::test_bootstrap_reconciles_missing_intake_tables_and_indexes,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4d_intake_parser_preview::test_upload_mapping_validation_rows_and_issues_are_staging_only,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4d_intake_parser_preview::test_upload_requires_create_or_update_permission,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib1_intake_apply_audit_schema::test_025_migration_adds_apply_audit_columns_defaults_indexes_and_constraints,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib1_intake_apply_audit_schema::test_bootstrap_fresh_tenant_has_apply_audit_columns,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
